Event.Id,Event.Date,Location,Aircraft.Damage,Make,Purpose.of.Flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.Phase.of.Flight,Crash.Location,Crash.Country
20130305X54320,2013-03-03,"Saratoga, WY",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,IMC,CRUISE,"41.5125,-106.570278",Wyoming
20130303X91231,2013-03-03,"Angel Fire, NM",Substantial,MOONEY,Personal,4.0,0.0,0.0,0.0,VMC,TAKEOFF,"36.406944,-105.29111100000001",New Mexico
20130227X70316,2013-02-27,"Deming, NM",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,CRUISE,"32.4375,-107.62388899999999",New Mexico
20130225X60241,2013-02-24,"Lutz, FL",Destroyed,PIPER,Personal,1.0,0.0,0.0,0.0,IMC,TAKEOFF,"28.258611,-82.4025",Florida
20130220X11432,2013-02-20,"Thomson, GA",Destroyed,BEECH,Executive/Corporate,5.0,2.0,0.0,0.0,VMC,GO-AROUND,"33.529445,-82.49972199999999",Georgia
20130218X12118,2013-02-17,"Poplarville, MS",Substantial,QUICKSILVER,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"30.828889,-89.518889",Mississippi
20130217X04137,2013-02-17,"Skwentna, AK",Substantial,CESSNA,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"62.0925,-152.739444",Alaska
20130216X54725,2013-02-15,"Jennings, LA",Substantial,PZL MIELEC,Aerial Application,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"30.188333,-92.632223",Louisiana
20130213X43319,2013-02-13,"New Smyrna Beach, FL",Destroyed,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"29.046111,-80.956944",Florida
20130208X43909,2013-02-08,"Tucson, AZ",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,STANDING,"32.123334,-111.19805500000001",Arizona
20130207X04940,2013-02-06,"Minden, NV",Destroyed,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,DESCENT,"38.981389,-119.492777",Nevada
20130206X71903,2013-02-06,"Casa Grande, AZ",Destroyed,BEECH,Instructional,2.0,0.0,0.0,0.0,VMC,GO-AROUND,"32.955833,-111.76611100000001",Arizona
20130124X94007,2013-01-24,"Richwood, LA",Destroyed,RAYTHEON AIRCRAFT COMPANY,Personal,4.0,0.0,0.0,0.0,IMC,GO-AROUND,"32.456944,-92.075278",Louisiana
20130119X10225,2013-01-19,"Boulder, UT",Substantial,CESSNA,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"37.828334000000005,-111.411111",Utah
20130119X02605,2013-01-19,"Mangum, OK",Substantial,BEECH,Personal,3.0,0.0,0.0,0.0,VMC,CRUISE,"35.916667,-99.591944",Oklahoma
20130116X83524,2013-01-16,"Burlington, NC",Substantial,PILATUS,Executive/Corporate,1.0,0.0,0.0,0.0,IMC,TAKEOFF,"36.113611,-79.420556",North Carolina
20130114X21545,2013-01-13,"Manteo, NC",Destroyed,PIPER,Personal,1.0,0.0,1.0,0.0,IMC,APPROACH,"35.901111,-75.701389",Unknown
20130114X61927,2013-01-13,"Dover, DE",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,IMC,APPROACH,"39.1725,-75.490277",Delaware
20130112X22759,2013-01-12,"Paris, TX",Destroyed,PIPER,Executive/Corporate,3.0,0.0,0.0,0.0,IMC,CLIMB,"33.6625,-95.547777",Texas
20130111X25405,2013-01-11,"Maxwell, NE",Destroyed,RAYTHEON AIRCRAFT COMPANY,Business,4.0,0.0,0.0,0.0,IMC,CLIMB,"41.201667,-100.47027800000001",Nebraska
20130107X22046,2013-01-06,"Woody, CA",Destroyed,BEECH,Personal,2.0,0.0,0.0,0.0,VMC,DESCENT,"35.710278,-118.90388899999999",California
20130104X61334,2013-01-04,"Palm Coast, FL",Destroyed,BEECH,Personal,3.0,0.0,0.0,0.0,IMC,APPROACH,"29.458889000000003,-81.18555500000001",Florida
20130102X04956,2013-01-02,"Oceano, CA",Substantial,LUSCOMBE,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"35.066111,-120.618334",California
20130102X72037,2013-01-01,"Jasper, AL",Destroyed,PIPER,Personal,3.0,0.0,0.0,0.0,IMC,DESCENT,"33.886111,-87.31666700000001",Alabama
20121225X13047,2012-12-23,"Lock Haven, PA",Substantial,PIPER,Personal,0.0,1.0,0.0,0.0,VMC,CRUISE,"41.5,-77.576389",Pennsylvania
20121219X15826,2012-12-19,"Libby, MT",Destroyed,BEECH,Business,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"48.320555999999996,-115.47555600000001",Montana
20121216X70057,2012-12-16,"Parkton, NC",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,IMC,APPROACH,"34.872778000000004,-78.95222199999999",North Carolina
20121217X91705,2012-12-14,"Amarillo, TX",Substantial,BEECH,Personal,2.0,0.0,0.0,0.0,IMC,CLIMB,"34.949166,-101.580834",Texas
20121214X94004,2012-12-13,"Murfreesboro, TN",Substantial,CESSNA,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"35.873056,-86.373056",Tennessee
20121213X02920,2012-12-13,"Combine, TX",Substantial,AEROVODOCHODY,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"32.510278,-96.503056",Texas
20121211X41020,2012-12-10,"Lake Park, GA",Substantial,DIAMOND AIRCRAFT IND INC,Business,1.0,0.0,0.0,0.0,VMC,CLIMB,"30.713611,-83.182223",Georgia
20121208X53119,2012-12-08,"Lake Worth, FL",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"26.601389,-80.075556",Florida
20121204X71407,2012-12-04,"Manhattan, IL",Substantial,BEECH,Aerial Observation,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"41.380556,-88.008611",Illinois
20121204X61012,2012-12-02,"Albemarle, NC",Minor,CESSNA,Instructional,0.0,1.0,0.0,1.0,VMC,STANDING,"35.416667,-80.15055600000001",North Carolina
20121203X20807,2012-12-02,"Greensburg, IN",Destroyed,PIPER,Personal,4.0,0.0,0.0,0.0,IMC,MANEUVERING,"39.323334,85.51694499999999",Xinjiang
20121203X92118,2012-12-01,"Kahului, HI",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"21.026111,-156.45416699999998",Unknown
20121202X10016,2012-12-01,"Correctionville, IA",Substantial,BEECH,Personal,2.0,1.0,0.0,0.0,VMC,MANEUVERING,"42.449721999999994,-95.816389",Iowa
20121130X83853,2012-11-29,"Blair, NE",Substantial,ERCOUPE,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"41.909167,-96.223889",Nebraska
20121129X00132,2012-11-28,"Merritt Island, FL",Substantial,LAWSON J/BOWIE R/SMITH M,Personal,0.0,1.0,1.0,0.0,VMC,GO-AROUND,"28.338889,-80.685277",Florida
20121128X93158,2012-11-28,"Clutier, IA",Substantial,Taylorcraft,Personal,1.0,1.0,0.0,0.0,VMC,APPROACH,"42.086110999999995,-92.442222",Iowa
20121202X23953,2012-11-25,"Aurora, UT",Substantial,PIPER,Personal,3.0,0.0,0.0,0.0,VMC,CLIMB,"38.953889000000004,-112.124445",Utah
20121128X43813,2012-11-23,"Tacna, AZ",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,OTHER,"32.338055,-113.66361100000002",Arizona
20121123X41210,2012-11-21,"Mancelona, MI",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"44.91,-84.911111",Michigan
20121121X13305,2012-11-21,"Hillsdale, MI",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"41.917223,-84.559167",Michigan
20121120X65145,2012-11-19,"Canton, CT",Substantial,PIPER,Personal,2.0,0.0,0.0,0.0,VMC,APPROACH,"41.855556,-72.878056",Connecticut
20121119X04932,2012-11-18,"Savannah, GA",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,IMC,APPROACH,"31.935277000000003,-81.195555",Georgia
20121119X82503,2012-11-18,"Jacksonville, TX",Substantial,"JABIRU USA SPORT AIRCRAFT, LLC",Instructional,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"31.869445000000002,-95.2175",Texas
20121116X95412,2012-11-16,"Owls Head, ME",Substantial,CESSNA,Personal,3.0,0.0,0.0,0.0,VMC,TAKEOFF,"44.056111,-69.10333299999999",Maine
20121115X23258,2012-11-15,"Morgan, UT",Substantial,AMERICAN,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"41.175834,-111.72111100000001",Utah
20121113X94546,2012-11-13,"Jackson, MS",Substantial,PIPER,Personal,3.0,0.0,0.0,0.0,VMC,TAKEOFF,"32.315556,-90.221389",Mississippi
20121106X72419,2012-11-06,"Anadarko, OK",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"35.041666,-98.26527800000001",Oklahoma
20121107X15820,2012-11-04,"Darbyville, OH",Substantial,CENTRAL OHIO DRAGONFLY CLUB,Glider Tow,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"39.7025,-83.147222",Ohio
20121104X34649,2012-11-04,"Gothenburg, NE",Substantial,CESSNA,Instructional,1.0,0.0,0.0,0.0,VMC,APPROACH,"40.925556,-100.146389",Nebraska
20121104X20957,2012-11-04,"Stotts City, MO",Substantial,CESSNA,Positioning,2.0,0.0,0.0,0.0,VMC,DESCENT,"37.123056,-94.040277",Missouri
20121101X83946,2012-11-01,"San Marcos, TX",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,IMC,TAKEOFF,"29.879445,-97.88305600000001",Texas
20121025X41040,2012-10-25,"Hooksett, NH",Substantial,BEECH,Personal,2.0,0.0,0.0,0.0,VMC,CRUISE,"43.041389,-71.468889",New Hampshire
20121025X00050,2012-10-24,"Maryland Heights, MO",Substantial,PIPER,Personal,2.0,0.0,0.0,0.0,VMC,APPROACH,"38.773610999999995,-90.492777",Missouri
20121021X51227,2012-10-20,"Live Oak, CA",Substantial,QUICKSILVER MFG,Personal,0.0,1.0,0.0,1.0,VMC,TAKEOFF,"39.221111,-121.69805500000001",California
20121020X72847,2012-10-20,"East Moriches, NY",Substantial,"Swift Museum Foundation, Inc.",Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"40.765,-72.755",Unknown
20121018X90324,2012-10-18,"Yucca, AZ",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"34.800278000000006,-114.16194399999999",Arizona
20121019X34838,2012-10-17,"Wausau, WI",Substantial,BEECH,Business,0.0,1.0,0.0,0.0,IMC,APPROACH,"44.926389,-89.62694499999999",Wisconsin
20121016X61509,2012-10-15,"Half Moon Bay, CA",Substantial,AEROPRO CZ,Personal,1.0,0.0,0.0,0.0,IMC,TAKEOFF,"37.510278,-122.505278",California
20121016X75112,2012-10-15,"Willow, AK",Destroyed,GRUMMAN AIRCRAFT ENG CORP,Business,1.0,0.0,0.0,0.0,VMC,CRUISE,"61.833611,-150.56055600000002",Alaska
20121015X92424,2012-10-13,"Charlotte Amalie, VI",Substantial,PIPER,Business,3.0,1.0,0.0,0.0,VMC,DESCENT,"18.240833,-65.055278",Unknown
20121030X30545,2012-10-13,"Kenai, AK",Destroyed,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,UNKNOWN,"60.472778000000005,-151.022223",Alaska
20121007X33859,2012-10-07,"Aleknagik, AK",Substantial,GRUMMAN,Positioning,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"59.972223,-158.350278",Alaska
20121007X94725,2012-10-06,"Birmingham, AL",Substantial,CIRRUS DESIGN CORP,Personal,0.0,1.0,1.0,0.0,IMC,GO-AROUND,"33.563889,-86.752222",Alabama
20121006X31929,2012-10-06,"Mabank, TX",Destroyed,BEECH,Personal,4.0,0.0,0.0,0.0,IMC,MANEUVERING,"32.4775,-96.065",Texas
20121003X24635,2012-10-03,"Gary, IN",Substantial,CIRRUS DESIGN CORP,Business,2.0,0.0,0.0,0.0,IMC,APPROACH,"41.616111,-87.412778",Indiana
20121003X15535,2012-10-02,"Beatty, NV",Substantial,PIPER,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"36.856667,-116.78527700000001",Nevada
20120929X81653,2012-09-29,"Fredericksburg, VA",Substantial,CESSNA,Personal,2.0,0.0,0.0,0.0,VMC,TAKEOFF,"38.271111,-77.443055",Virginia
20121001X12331,2012-09-29,"Goshen, IN",Substantial,JABIRU USA SPORT AIRCRAFT LLC,Instructional,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"41.526111,-85.794166",Indiana
20120925X95448,2012-09-23,0,Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"30.386944,-81.006111",Unknown
20120922X41332,2012-09-22,"Land O'Lakes, FL",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,DESCENT,"28.253611,-82.522223",Florida
20120922X92533,2012-09-22,"Roanoke, TX",Substantial,PIPER,Instructional,2.0,0.0,0.0,0.0,VMC,TAKEOFF,"33.050556,-97.231945",Texas
20120918X24440,2012-09-17,"Talkeetna, AK",Substantial,PIPER,Instructional,0.0,1.0,1.0,0.0,VMC,MANEUVERING,"62.09305500000001,-150.11861100000002",Alaska
20120916X04309,2012-09-16,"Cameron, MO",Substantial,JDT MINI-MAX LLC,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"39.722223,-94.27555600000001",Missouri
20120915X24429,2012-09-15,"Cedar Bluff, AL",Substantial,REPUBLIC,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"34.210278,-85.547777",Alabama
20120915X35028,2012-09-15,"Willard, MO",Substantial,CIRRUS DESIGN CORP,Personal,5.0,0.0,0.0,0.0,IMC,APPROACH,"37.341944,-93.466945",Missouri
20120914X33512,2012-09-13,"Nampa, ID",Substantial,CESSNA,Instructional,0.0,1.0,1.0,0.0,VMC,TAKEOFF,"43.581945000000005,-116.52305600000001",Idaho
20120917X45348,2012-09-13,"Teddys Peak, CO",Substantial,MOONEY,Personal,2.0,0.0,0.0,0.0,VMC,CLIMB,"37.3375,-105.166945",Colorado
20120912X92859,2012-09-12,"Bullard, TX",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"32.1375,-95.432778",Texas
20120910X55707,2012-09-09,"Rawlings, MD",Substantial,PITCAIRN,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"39.467223,-78.957778",Maryland
20120908X23751,2012-09-08,"Kingsland, TX",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"30.683611,-98.419445",Texas
20120906X93725,2012-09-06,"Manville, NJ",Substantial,BEECH,Personal,0.0,2.0,0.0,0.0,VMC,GO-AROUND,"40.524445,-74.598055",New Jersey
20120905X22200,2012-09-05,"Fort Worth, TX",Substantial,CESSNA,Business,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"32.558889,-97.304722",Texas
20120903X94646,2012-09-03,"Toledo, OR",Substantial,CESSNA,Personal,0.0,1.0,0.0,0.0,VMC,LANDING,"44.616667,-123.933333",Oregon
20120904X22203,2012-09-03,"Murtaugh, ID",Substantial,SKYKITS USA CORP,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"42.238611,-114.16083300000001",Idaho
20120904X70501,2012-09-02,"Newberry, MI",Substantial,CESSNA,Aerial Observation,0.0,1.0,0.0,0.0,VMC,APPROACH,"46.310833,-85.456944",Michigan
20120904X11012,2012-09-02,"Coldfoot, AK",Substantial,PIPER,Personal,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"68.133889,-149.475278",Alaska
20120904X05943,2012-09-02,"Willow, AK",Substantial,TAYLORCRAFT AVIATION CORP.,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"61.73944399999999,-150.036666",Alaska
20120901X42234,2012-09-01,"Falmouth, MA",Substantial,CIRRUS DESIGN CORP,Instructional,1.0,2.0,0.0,0.0,VMC,LANDING,"41.584722,-70.542777",Massachusetts
20120904X64842,2012-09-01,"Brighton, MI",Substantial,AERONCA,Personal,1.0,1.0,0.0,0.0,VMC,TAKEOFF,"42.569722999999996,-83.778334",Michigan
20120831X24543,2012-08-31,"Rye, CO",Substantial,PIPER,Aerial Observation,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"37.964721999999995,-105.09222199999999",Colorado
20120830X12802,2012-08-30,"Nephi, UT",Substantial,AIRCRAFT MFG & DEVELOPMENT CO,Instructional,2.0,0.0,0.0,0.0,VMC,APPROACH,"39.736389,-111.87",Utah
20120831X90624,2012-08-30,"Ocala, FL",Substantial,QUAD CITY ULTRALIGHTS,Personal,2.0,0.0,0.0,0.0,VMC,UNKNOWN,"29.207221999999998,-82.29",Florida
20120830X11045,2012-08-29,"Terrebonne, OR",Substantial,CHAMPION,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"44.331111,-121.369445",Oregon
20120829X75510,2012-08-29,"Millville, NJ",Substantial,BEECH,Instructional,1.0,1.0,0.0,0.0,VMC,LANDING,"39.370278000000006,-75.076111",New Jersey
20120827X42606,2012-08-26,"East Hampton, NY",Substantial,MOONEY,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"40.959444,-72.251667",New York
20120825X91616,2012-08-25,"Pacoima, CA",Substantial,AERONCA,Personal,0.0,2.0,0.0,0.0,VMC,APPROACH,"35.264722,-118.42111100000001",California
20120827X12111,2012-08-25,"South Lake Tahoe, CA",Substantial,PIPER,Personal,5.0,0.0,0.0,0.0,VMC,TAKEOFF,"38.893889,-119.995277",California
20120826X82523,2012-08-24,"Milner, CO",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,CRUISE,"40.5125,-107.03388899999999",Colorado
20120820X11154,2012-08-19,"Shirley, NY",Substantial,SOCATA,Personal,2.0,1.0,0.0,0.0,VMC,TAKEOFF,"40.819722999999996,-72.866667",New York
20120820X44621,2012-08-19,"West Liberty, KY",Substantial,BEECH,Personal,0.0,1.0,0.0,1.0,VMC,TAKEOFF,"37.908611,-83.251111",Kentucky
20120817X73437,2012-08-17,"Tribune, KS",Substantial,CESSNA,Personal,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"38.468889000000004,-101.752778",Kansas
20120815X90528,2012-08-15,"Clifton Park, NY",Substantial,BEECH,Business,2.0,0.0,0.0,0.0,VMC,CLIMB,"42.801667,-73.79305500000001",New York
20120816X14223,2012-08-15,"Kaplan, LA",Substantial,"Schweizer, N36289",Aerial Application,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"30.0,-92.266667",Louisiana
20120811X45234,2012-08-11,"Taylorville, IL",Substantial,BEECH,Skydiving,1.0,0.0,0.0,12.0,VMC,MANEUVERING,"39.539722,-89.302222",Illinois
20120811X63955,2012-08-10,"Santa Monica, CA",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,DESCENT,"34.045833,-118.431945",California
20120802X31102,2012-08-02,"Truckee, CA",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"39.316666999999995,-120.142222",California
20120801X51155,2012-08-01,"St. Petersburg, FL",Substantial,SILVAIRE,Instructional,1.0,1.0,0.0,0.0,VMC,TAKEOFF,"27.758611,-82.623889",Unknown
20120802X92317,2012-08-01,"Holly Lake Ranch, TX",Substantial,BEECH,Business,0.0,1.0,0.0,0.0,VMC,DESCENT,"32.6975,-95.207778",Texas
20120727X80121,2012-07-27,"Valentine, NE",Substantial,Harold H. Smith,Personal,1.0,0.0,1.0,0.0,VMC,LANDING,"42.856667,-100.548889",Nebraska
20120726X31600,2012-07-26,"Sedona, AZ",Destroyed,BEECH,Personal,3.0,0.0,0.0,0.0,VMC,TAKEOFF,"34.842222,-111.79666599999999",Arizona
20120726X04932,2012-07-26,"Plainville, CT",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"41.694444,-72.86416700000001",Connecticut
20120726X21557,2012-07-25,"San Juan, PR",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"18.455278,-66.104722",San Juan
20120721X65721,2012-07-21,"Snohomish, WA",Substantial,REPUBLIC,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"47.904722,-122.1025",Washington
20120723X13217,2012-07-21,"Miami, TX",Substantial,BEECH,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"35.761111,-100.751944",Texas
20120721X55541,2012-07-21,"Walsenburg, CO",Substantial,NANCHANG CHINA,Personal,2.0,0.0,0.0,0.0,VMC,APPROACH,"37.695,-104.796389",Colorado
20120722X93725,2012-07-21,"Oshkosh, WI",Substantial,MOONEY,Personal,0.0,1.0,0.0,1.0,VMC,LANDING,"43.985,-88.561667",Wisconsin
20120721X15912,2012-07-20,"Corona, CA",Substantial,CESSNA,Aerial Observation,0.0,2.0,0.0,0.0,VMC,APPROACH,"33.894444,-117.57638899999999",California
20120720X45005,2012-07-20,"Rutland, OH",Substantial,CHAMBERLAIN GERALD,Personal,1.0,0.0,0.0,0.0,IMC,CRUISE,"39.11,-82.11361099999999",Ohio
20120719X20339,2012-07-19,"Berlin, MD",Substantial,PIPER,Banner Tow,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"38.358056,-75.227778",Maryland
20120720X24005,2012-07-18,"Wisner, LA",Substantial,AIR TRACTOR INC,Aerial Application,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"31.946111,-91.56277800000001",Louisiana
20120718X03620,2012-07-17,"Britt, IA",Substantial,AIR TRACTOR INC,Aerial Application,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"43.121111,-93.746944",Iowa
20120716X04538,2012-07-16,"Laytonsville, MD",Substantial,BEECH,Instructional,1.0,0.0,1.0,0.0,VMC,TAKEOFF,"39.242222,-77.154444",Maryland
20120713X52505,2012-07-13,"Darksville, MO",Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,Aerial Application,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"39.541944,-92.587777",Missouri
20120712X21920,2012-07-11,"Pensacola, FL",Substantial,PIPER,Instructional,0.0,1.0,1.0,0.0,VMC,TAKEOFF,"30.393055,-87.34944399999999",Florida
20120711X34759,2012-07-11,"Panama City, FL",Substantial,CESSNA,Ferry,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"30.101389,-85.473889",Florida
20120725X30915,2012-07-10,"Gooding, ID",Substantial,CESSNA,Personal,0.0,1.0,0.0,1.0,VMC,LANDING,"42.917223,-114.76527800000001",Idaho
20120710X33103,2012-07-10,"Cheyenne, WY",Substantial,CESSNA,Aerial Application,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"41.171945,-105.036666",Wyoming
20120802X51100,2012-07-10,"South Wayne, WI",Substantial,CESSNA,Personal,0.0,1.0,0.0,1.0,VMC,MANEUVERING,"42.566666999999995,-90.116667",Wisconsin
20120711X13330,2012-07-10,"Homer, AK",Substantial,CESSNA,Personal,1.0,0.0,4.0,0.0,VMC,LANDING,"59.64,-151.501111",Alaska
20120709X31551,2012-07-09,"Scottsdale, AZ",Substantial,MOONEY,Instructional,0.0,1.0,1.0,0.0,VMC,LANDING,"33.625556,-111.90722199999999",Arizona
20120707X20106,2012-07-07,"Karnack, TX",Destroyed,BEECH,Positioning,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"32.661944,-94.219723",Texas
20120705X85000,2012-07-05,"Piru, CA",Substantial,TL ULTRALIGHT SRO,Instructional,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"34.4075,-118.75444399999999",California
20120701X65804,2012-06-30,"Stanley, ID",Substantial,STINSON,Personal,0.0,1.0,3.0,0.0,VMC,TAKEOFF,"44.406667,-115.35166699999999",Idaho
20120630X03010,2012-06-30,"Dalton, GA",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"34.726945,-84.887222",Georgia
20120702X04958,2012-06-30,"Griswold, IA",Substantial,CESSNA,Personal,0.0,1.0,1.0,0.0,VMC,TAKEOFF,"41.333333,-95.083333",Iowa
20120702X03853,2012-06-29,"Evansville, IN",Substantial,FIELDS MIKE,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"38.016667,-87.591666",Indiana
20120702X55525,2012-06-29,"Newark, OH",Substantial,CESSNA,Personal,0.0,1.0,0.0,1.0,VMC,TAXI,"40.024723,-82.461667",Ohio
20120629X30512,2012-06-28,"Kooskia, ID",Substantial,AVIAT,Personal,1.0,0.0,0.0,1.0,VMC,TAKEOFF,"46.130556,-114.92694499999999",Idaho
20120629X90208,2012-06-28,"Mc Kinnon, TN",Substantial,MOONEY,Instructional,0.0,1.0,1.0,0.0,VMC,APPROACH,"36.316666999999995,-87.916667",Tennessee
20120625X80103,2012-06-25,"Gold Hill, NC",Substantial,SOCATA,Personal,1.0,0.0,0.0,0.0,IMC,TAKEOFF,"35.516110999999995,-80.303333",North Carolina
20120624X73746,2012-06-24,"Portland, ME",Substantial,UNIVERSAL STINSON,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"43.621111,-70.20666700000001",Unknown
20120623X90047,2012-06-23,"Veneta, OR",Substantial,CESSNA,Personal,4.0,0.0,0.0,0.0,VMC,TAKEOFF,"44.061667,-123.39388899999999",Oregon
20120622X22743,2012-06-22,"Morgantown, WV",Substantial,RAYTHEON AIRCRAFT COMPANY,Positioning,1.0,0.0,0.0,0.0,VMC,CRUISE,"39.695833,-79.762222",West Virginia
20120620X93008,2012-06-20,"Okanogan, WA",Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,Aerial Application,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"48.359722,-119.540555",Washington
20120622X80128,2012-06-20,"Deadhorse, AK",Substantial,HELIO,Personal,0.0,2.0,0.0,1.0,VMC,TAKEOFF,"69.150278,-148.824445",Alaska
20120618X00755,2012-06-18,"Atlanta, GA",Substantial,BEECH,Executive/Corporate,0.0,2.0,2.0,0.0,VMC,APPROACH,"32.873611,-84.30305600000001",Georgia
20120619X52353,2012-06-18,"Farmersville, OH",Substantial,PIPER,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"39.695833,-84.44833299999999",Ohio
20120613X03940,2012-06-12,"Hooker, OK",Substantial,MOONEY,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"36.850278,-101.22166700000001",Oklahoma
20120612X53221,2012-06-12,"Mt. Vernon, MO",Substantial,PIPER,Positioning,0.0,1.0,0.0,0.0,VMC,LANDING,"36.957221999999994,-93.690555",Missouri
20120609X22931,2012-06-09,"Plant City, FL",Substantial,PHILLIPS WILLIAM L,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"28.135555,-82.141111",Florida
20120616X31702,2012-06-08,"Atlantic Ocean, AO",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,UNKNOWN,"39.67,-72.221389",Unknown
20120614X24451,2012-06-08,"Duluth, MN",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,UNKNOWN,"47.057221999999996,-91.596666",Minnesota
20120607X54234,2012-06-07,"Lake Wales, FL",Substantial,PILATUS AIRCRAFT LTD,Personal,6.0,0.0,0.0,0.0,IMC,CLIMB,"27.823056,-81.477223",Florida
20120605X63420,2012-06-04,"Manchester, IA",Substantial,QUICKSILVER,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"42.490277,-91.497777",Iowa
20120603X74920,2012-06-03,"Modena, UT",Substantial,LOCKHEED,Public Aircraft - Federal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"38.114722,-114.037222",Utah
